npsn,name,jenjang,provinsi,kabupaten,kecamatan,provinceCode,regencyCode,districtCode
69878672,SMK NURUL FITRI,SMK,Jawa Barat,Kab. Tasikmalaya,Tanjungjaya,020000,021200,021212
20244752,SMKS DAARUL ABROOR,SMK,Jawa Barat,Kab. Tasikmalaya,Cisayong,020000,021200,021223
69949643,SMK PLUS IBNU HAJAR,SMK,Jawa Barat,Kab. Tasikmalaya,Bantarkalong,020000,021200,021207
20210716,SMKS ISLAMIYAH CIAWI TASIKMALAYA,SMK,Jawa Barat,Kab. Tasikmalaya,Ciawi,020000,021200,021226
20276099,SMKS BINA BANGSA,SMK,Jawa Barat,Kab. Tasikmalaya,Parungponteng,020000,021200,021228
20271320,SMKS AS SYAFIIYAH,SMK,Jawa Barat,Kab. Tasikmalaya,Cikatomas,020000,021200,021205
69947697,SMK IBNU HAMBAL,SMK,Jawa Barat,Kab. Tasikmalaya,Cikatomas,020000,021200,021205
20262721,SMKS NURUL WAFA,SMK,Jawa Barat,Kab. Tasikmalaya,Sukarame,020000,021200,021231
69752264,SMKN KADIPATEN,SMK,Jawa Barat,Kab. Tasikmalaya,Kadipaten,020000,021200,021241
20244748,SMKS AS SAABIQ,SMK,Jawa Barat,Kab. Tasikmalaya,Singaparna,020000,021200,021219
69873966,SMK SARIWANGI,SMK,Jawa Barat,Kab. Tasikmalaya,Sariwangi,020000,021200,021229
20247265,SMKS ISLAM PANIIS,SMK,Jawa Barat,Kab. Tasikmalaya,Leuwisari,020000,021200,021221
69873974,SMK WIDYA MUKTI,SMK,Jawa Barat,Kab. Tasikmalaya,Cigalontang,020000,021200,021220
20268934,SMKS ISLAM TENJONAGARA,SMK,Jawa Barat,Kab. Tasikmalaya,Cigalontang,020000,021200,021220
20268062,SMKS KESEHATAN KH ILYAS RUHIYAT,SMK,Jawa Barat,Kab. Tasikmalaya,Singaparna,020000,021200,021219
20257522,SMKS YASBU AL QOMARIYAH,SMK,Jawa Barat,Kab. Tasikmalaya,Sodonghilir,020000,021200,021209
20269135,SMKS SUKARAJA,SMK,Jawa Barat,Kab. Tasikmalaya,Sukaraja,020000,021200,021213
20244751,SMKS KH A WAHAB MUHSIN,SMK,Jawa Barat,Kab. Tasikmalaya,Sukarame,020000,021200,021231
69881561,SMK TERPADU AL-AZHARIYAH,SMK,Jawa Barat,Kab. Tasikmalaya,Kadipaten,020000,021200,021241
20229519,SMKS YAPINDA,SMK,Jawa Barat,Kab. Tasikmalaya,Sukaratu,020000,021200,021230
20268931,SMKS NASHIRUL HUDA,SMK,Jawa Barat,Kab. Tasikmalaya,Bojonggambir,020000,021200,021208
69753590,SMKS ISLAM TERPADU MARIFA,SMK,Jawa Barat,Kab. Tasikmalaya,Cigalontang,020000,021200,021220
20229517,SMKS HUSNUL KHOTIMAH,SMK,Jawa Barat,Kab. Tasikmalaya,Manonjaya,020000,021200,021216
20270173,SMKS YADIFA CIAWI,SMK,Jawa Barat,Kab. Tasikmalaya,Ciawi,020000,021200,021226
20279873,SMKS NURUSSALAM,SMK,Jawa Barat,Kab. Tasikmalaya,Salopa,020000,021200,021214
20268018,SMKS IT AL MUQOWAMAH,SMK,Jawa Barat,Kab. Tasikmalaya,Singaparna,020000,021200,021219
20271673,SMKS NANGKALEAH,SMK,Jawa Barat,Kab. Tasikmalaya,Padakembang,020000,021200,021239
69873570,SMK IGASARPINDAD,SMK,Jawa Barat,Kab. Tasikmalaya,Cisayong,020000,021200,021223
20244753,SMKS YPI KHOERUL FALAH JOMPONG,SMK,Jawa Barat,Kab. Tasikmalaya,Bojongasih,020000,021200,021232
69882331,SMK AL-ISHLAH CIKALONG,SMK,Jawa Barat,Kab. Tasikmalaya,Cikalong,020000,021200,021203
20268982,SMKS AZZAHRA,SMK,Jawa Barat,Kab. Tasikmalaya,Cibalong,020000,021200,021206
20268063,SMKS KESEHATAN MIFTAHUNNAJAH,SMK,Jawa Barat,Kab. Tasikmalaya,Sariwangi,020000,021200,021229
20258084,SMKS AL AMIN,SMK,Jawa Barat,Kab. Tasikmalaya,Tanjungjaya,020000,021200,021212
20268067,SMKS PLUS AL HASANAH,SMK,Jawa Barat,Kab. Tasikmalaya,Gunungtanjung,020000,021200,021237
20268017,SMKS CENDIKIA,SMK,Jawa Barat,Kab. Tasikmalaya,Leuwisari,020000,021200,021221
69947374,SMK AN-NUR LEUWIDULANG,SMK,Jawa Barat,Kab. Tasikmalaya,Sodonghilir,020000,021200,021209
69759219,SMKN 1 PANJALU,SMK,Jawa Barat,Kab. Ciamis,Panjalu,020000,021400,021429
69787428,SMK UMMUL QURO JATIWARAS,SMK,Jawa Barat,Kab. Tasikmalaya,Jatiwaras,020000,021200,021235
69934906,SMK IT MALIK AL-FATH,SMK,Jawa Barat,Kab. Tasikmalaya,Cisayong,020000,021200,021223
69934752,SMK NURUL FALAH,SMK,Jawa Barat,Kab. Tasikmalaya,Pancatengah,020000,021200,021204
69934724,SMK CITRA MANDIRI,SMK,Jawa Barat,Kab. Tasikmalaya,Pagerageung,020000,021200,021227
20268812,SMKS SYAHIDA,SMK,Jawa Barat,Kab. Tasikmalaya,Sukarame,020000,021200,021231
69952392,SMK PLUS MUNAWAROTUL HIDAYAH,SMK,Jawa Barat,Kab. Tasikmalaya,Cikalong,020000,021200,021203
69752267,SMKN PUSPAHIANG,SMK,Jawa Barat,Kab. Tasikmalaya,Puspahiang,020000,021200,021234
60726844,SMK IT MBU JAMANIS,SMK,Jawa Barat,Kab. Tasikmalaya,Jamanis,020000,021200,021225
20254643,SMKS INFORMATIKA AL IHYA BANJARSARI,SMK,Jawa Barat,Kab. Ciamis,Banjarsari,020000,021400,021410
20254625,SMKS BHAKTI KENCANA CIAMIS,SMK,Jawa Barat,Kab. Ciamis,Ciamis,020000,021400,021421
69953970,SMK IT DAARUL FALAAH,SMK,Jawa Barat,Kab. Tasikmalaya,Sukaratu,020000,021200,021230
20238551,SMKS PLUS AN NUUR,SMK,Jawa Barat,Kab. Tasikmalaya,Sukarame,020000,021200,021231
69758460,SMKS GUNA BAKTI,SMK,Jawa Barat,Kab. Tasikmalaya,Karangnunggal,020000,021200,021202
69948854,SMK AL-FALAH KH. SYAMSUDIN,SMK,Jawa Barat,Kab. Tasikmalaya,Leuwisari,020000,021200,021221
20253990,SMKS AL MANSHURIYAH,SMK,Jawa Barat,Kab. Tasikmalaya,Salawu,020000,021200,021211
20210707,SMKS PLUS YSB SURYALAYA,SMK,Jawa Barat,Kab. Tasikmalaya,Pagerageung,020000,021200,021227
69935709,SMK AL-AMIN,SMK,Jawa Barat,Kab. Tasikmalaya,Sukaratu,020000,021200,021230
20268847,SMKS RIYADUL HIKMAH,SMK,Jawa Barat,Kab. Tasikmalaya,Salopa,020000,021200,021214
20254606,SMKS AL FALAH TANJUNGJAYA,SMK,Jawa Barat,Kab. Tasikmalaya,Tanjungjaya,020000,021200,021212
69949489,SMK TERPADU AL-MUNAWAROH,SMK,Jawa Barat,Kab. Tasikmalaya,Sukahening,020000,021200,021240
20210714,SMKS AS SHOFA,SMK,Jawa Barat,Kab. Tasikmalaya,Padakembang,020000,021200,021239
20244749,SMKS DAARUL HIDAYAH,SMK,Jawa Barat,Kab. Tasikmalaya,Cigalontang,020000,021200,021220
20269703,SMKS SIROJUL UMMAH,SMK,Jawa Barat,Kab. Tasikmalaya,Cikatomas,020000,021200,021205
20210712,SMKS KESEHATAN BHAKTI KENCANA,SMK,Jawa Barat,Kab. Tasikmalaya,Sukaraja,020000,021200,021213
20254624,SMKS SILIWANGI AMS BANJARSARI,SMK,Jawa Barat,Kab. Ciamis,Banjarsari,020000,021400,021410
69752261,SMKN SUKARESIK,SMK,Jawa Barat,Kab. Tasikmalaya,Sukaresik,020000,021200,021242
69752268,SMAN 2 CIPATUJAH,SMK,Jawa Barat,Kab. Tasikmalaya,Cipatujah,020000,021200,021201
20279872,SMKS JAYA MANDIRI,SMK,Jawa Barat,Kab. Tasikmalaya,Manonjaya,020000,021200,021216
69870901,SMK ISLAM BIHBUL,SMK,Jawa Barat,Kab. Tasikmalaya,Cipatujah,020000,021200,021201
69949084,SMK JABAL TORIQ BOARDING SCHOOL,SMK,Jawa Barat,Kab. Tasikmalaya,Kadipaten,020000,021200,021241
69786374,SMKS SUKAPURA,SMK,Jawa Barat,Kab. Tasikmalaya,Tanjungjaya,020000,021200,021212
20254648,SMKS MUHAMMADIYAH 3 BANJARSARI,SMK,Jawa Barat,Kab. Ciamis,Banjarsari,020000,021400,021410
20257901,SMKN PANCATENGAH,SMK,Jawa Barat,Kab. Tasikmalaya,Pancatengah,020000,021200,021204
69954369,SMK AR-RIDWAN CINTAMULYA,SMK,Jawa Barat,Kab. Tasikmalaya,Sukaratu,020000,021200,021230
20269182,SMKS AR RIZQI BINA INSANI,SMK,Jawa Barat,Kab. Tasikmalaya,Sukaratu,020000,021200,021230
20271672,SMKS BHAKTI PERTIWI MANONJAYA,SMK,Jawa Barat,Kab. Tasikmalaya,Manonjaya,020000,021200,021216
60726715,SMKS IT ABU DZAR,SMK,Jawa Barat,Kab. Tasikmalaya,Pagerageung,020000,021200,021227
20244754,SMKN MANONJAYA,SMK,Jawa Barat,Kab. Tasikmalaya,Manonjaya,020000,021200,021216
20210711,SMKN BANTARKALONG,SMK,Jawa Barat,Kab. Tasikmalaya,Bantarkalong,020000,021200,021207
20262719,SMKS BHAKTI KENCANA CIAWI,SMK,Jawa Barat,Kab. Tasikmalaya,Ciawi,020000,021200,021226
20271674,SMKS PADAKEMBANG,SMK,Jawa Barat,Kab. Tasikmalaya,Padakembang,020000,021200,021239
69874083,SMK KARYA PUTRA MANGGALA,SMK,Jawa Barat,Kab. Tasikmalaya,Jatiwaras,020000,021200,021235
69775436,SMKS ISLAM CIAWANG,SMK,Jawa Barat,Kab. Tasikmalaya,Leuwisari,020000,021200,021221
69878671,SMK MANUK HEULANG,SMK,Jawa Barat,Kab. Tasikmalaya,Mangunreja,020000,021200,021236
20270946,SMKS AL MADANIYAH,SMK,Jawa Barat,Kab. Tasikmalaya,Salawu,020000,021200,021211
20241184,SMKS AL HUDA SARIWANGI,SMK,Jawa Barat,Kab. Tasikmalaya,Sariwangi,020000,021200,021229
20210706,SMKS SWADAYA KARANGNUNGGAL,SMK,Jawa Barat,Kab. Tasikmalaya,Karangnunggal,020000,021200,021202
60726847,SMKS MANDIRI,SMK,Jawa Barat,Kab. Tasikmalaya,Sodonghilir,020000,021200,021209
20268924,SMKS PASAWAHAN BANJARSARI,SMK,Jawa Barat,Kab. Ciamis,Banjarsari,020000,021400,021410
20251830,SMKS IT NURUL HIKMAH,SMK,Jawa Barat,Kab. Tasikmalaya,Jatiwaras,020000,021200,021235
20229518,SMKS SINGAPARNA,SMK,Jawa Barat,Kab. Tasikmalaya,Leuwisari,020000,021200,021221
20244755,SMKN RAJAPOLAH,SMK,Jawa Barat,Kab. Tasikmalaya,Rajapolah,020000,021200,021224
20210715,SMKS ARROJA TASIKMALAYA,SMK,Jawa Barat,Kab. Tasikmalaya,Karangnunggal,020000,021200,021202
20276075,SMKS AL MANAR,SMK,Jawa Barat,Kab. Ciamis,Pamarican,020000,021400,021412
20254116,SMKS DAARUDDAWAH,SMK,Jawa Barat,Kab. Tasikmalaya,Leuwisari,020000,021200,021221
69949625,SMK ISLAM MADANI,SMK,Jawa Barat,Kab. Tasikmalaya,Singaparna,020000,021200,021219
20268846,SMKS PST AL-HUDA,SMK,Jawa Barat,Kab. Tasikmalaya,Bojonggambir,020000,021200,021208
69752263,SMKN PARUNGPONTENG,SMK,Jawa Barat,Kab. Tasikmalaya,Parungponteng,020000,021200,021228
20254647,SMKS MAARIF SABILUNNAJAT RANCAH,SMK,Jawa Barat,Kab. Ciamis,Rancah,020000,021400,021418
69952943,SMK MA ARIF NU AL MUZAYYIN,SMK,Jawa Barat,Kab. Ciamis,Rajadesa,020000,021400,021419
20210704,SMKS YPC TASIKMALAYA,SMK,Jawa Barat,Kab. Tasikmalaya,Singaparna,020000,021200,021219
20254634,SMKS AL HUDA TURALAK,SMK,Jawa Barat,Kab. Ciamis,Baregbeg,020000,021400,021434
20268064,SMKS KOMUNIKA PRESTASI GENTUR PADAKEMBANG,SMK,Jawa Barat,Kab. Tasikmalaya,Padakembang,020000,021200,021239
20262717,SMKS AL MUBAROKAH,SMK,Jawa Barat,Kab. Tasikmalaya,Culamega,020000,021200,021233
69934738,SMK BAHRUL HUDA,SMK,Jawa Barat,Kab. Tasikmalaya,Mangunreja,020000,021200,021236
20210710,SMKS NUANSA MANGUNREJA,SMK,Jawa Barat,Kab. Tasikmalaya,Mangunreja,020000,021200,021236
69948933,SMK TERPADU AL-BASYARIYAH,SMK,Jawa Barat,Kab. Tasikmalaya,Cigalontang,020000,021200,021220
69788582,SMK 2 LPPM RI KARANGNUNGGAL,SMK,Jawa Barat,Kab. Tasikmalaya,Karangnunggal,020000,021200,021202
20257143,SMKS SWADAYA BOJONGASIH,SMK,Jawa Barat,Kab. Tasikmalaya,Bojongasih,020000,021200,021232
20262722,SMKS RIYADUL ULUM,SMK,Jawa Barat,Kab. Tasikmalaya,Cibalong,020000,021200,021206
20258132,SMKS RIYADLUT TAUHID,SMK,Jawa Barat,Kab. Tasikmalaya,Padakembang,020000,021200,021239
20279869,SMKS AL RUZHAN,SMK,Jawa Barat,Kab. Tasikmalaya,Manonjaya,020000,021200,021216
69947333,SMK IT BUSTANUL ULUM,SMK,Jawa Barat,Kab. Tasikmalaya,Karangnunggal,020000,021200,021202
69947787,SMK HUBBUL WATHON,SMK,Jawa Barat,Kab. Tasikmalaya,Cipatujah,020000,021200,021201
69759288,SMKS AL-HUDA SADANANYA,SMK,Jawa Barat,Kab. Ciamis,Sadananya,020000,021400,021424
69752266,SMKN KARANGJAYA,SMK,Jawa Barat,Kab. Tasikmalaya,Karangjaya,020000,021200,021238
20268061,SMKS ISLAM CIPASUNG,SMK,Jawa Barat,Kab. Tasikmalaya,Singaparna,020000,021200,021219
69752270,SMKS PELITA CENDEKIA BANGSA,SMK,Jawa Barat,Kab. Tasikmalaya,Rajapolah,020000,021200,021224
20268066,SMKS NURUL ILMI,SMK,Jawa Barat,Kab. Tasikmalaya,Cibalong,020000,021200,021206
20268845,SMKS MIFTAHUL ULUM,SMK,Jawa Barat,Kab. Tasikmalaya,Gunungtanjung,020000,021200,021237
69948746,SMK AL-FALAH PANCATENGAH,SMK,Jawa Barat,Kab. Tasikmalaya,Pancatengah,020000,021200,021204
69935711,SMK AL-ISHLAH CINTARAJA,SMK,Jawa Barat,Kab. Tasikmalaya,Singaparna,020000,021200,021219
69893351,SMK BINA INSANI JAMANIS,SMK,Jawa Barat,Kab. Tasikmalaya,Jamanis,020000,021200,021225
20268916,SMKS BINA MANDIRI,SMK,Jawa Barat,Kab. Tasikmalaya,Sukahening,020000,021200,021240
20253413,SMKS ASYSAAKIRIN,SMK,Jawa Barat,Kab. Tasikmalaya,Cineam,020000,021200,021215
20268068,SMKS YAYASAN 17 CIBALONG,SMK,Jawa Barat,Kab. Tasikmalaya,Cibalong,020000,021200,021206
20254622,SMKS GALUH RAHAYU SINDANGKASIH,SMK,Jawa Barat,Kab. Ciamis,Sindangkasih,020000,021400,021432
20233694,SMKN 1 KAWALI,SMK,Jawa Barat,Kab. Ciamis,Kawali,020000,021400,021428
20254633,SMKS MAARIF NU CIAMIS,SMK,Jawa Barat,Kab. Ciamis,Baregbeg,020000,021400,021434
69893742,SMK MAARIF AL MIZAN,SMK,Jawa Barat,Kab. Majalengka,Jatiwangi,020000,021600,021614
20211498,SMKS MUHAMMADIYAH 2 BANJARSARI,SMK,Jawa Barat,Kab. Ciamis,Banjarsari,020000,021400,021410
69894020,SMK HIDAYAH PAKUAN,SMK,Jawa Barat,Kab. Ciamis,Kawali,020000,021400,021428
69940392,SMK SINAR FAJAR CIKIJING,SMK,Jawa Barat,Kab. Majalengka,Cikijing,020000,021600,021603
69883478,SMK AULIYA TELADAN MANDIRI (ATM),SMK,Jawa Barat,Kab. Majalengka,Lemahsugih,020000,021600,021601
69953679,SMK Taruna Jaya Banjarsari,SMK,Jawa Barat,Kab. Ciamis,Banjarsari,020000,021400,021410
20268221,SMK KARYA NASIONAL SINDANGWANGI,SMK,Jawa Barat,Kab. Majalengka,Sindangwangi,020000,021600,021611
20237887,SMKS TARUNA BANGSA,SMK,Jawa Barat,Kab. Ciamis,Cijeungjing,020000,021400,021415
20251810,SMKN 1 RAJADESA,SMK,Jawa Barat,Kab. Ciamis,Rajadesa,020000,021400,021419
20252466,SMKS MIFTAHUSSALAM,SMK,Jawa Barat,Kab. Ciamis,Cijeungjing,020000,021400,021415
20263295,SMKS MIFTAHUL HUDA II JATINAGARA,SMK,Jawa Barat,Kab. Ciamis,Jatinagara,020000,021400,021426
20263964,SMKN 1 KERTAJATI,SMK,Jawa Barat,Kab. Majalengka,Kertajati,020000,021600,021618
69762706,SMKS TRI BINTANG PURWADADI,SMK,Jawa Barat,Kab. Ciamis,Purwadadi,020000,021400,021433
20253142,SMKS FARMASI PASUNDAN KAWALI,SMK,Jawa Barat,Kab. Ciamis,Kawali,020000,021400,021428
20254627,SMKS TERPADU YAKPIDATEK,SMK,Jawa Barat,Kab. Ciamis,Cijeungjing,020000,021400,021415
20251831,SMKS LPS 2 CIAMIS,SMK,Jawa Barat,Kab. Ciamis,Ciamis,020000,021400,021421
69950862,SMK KESEHATAN CIAMIS,SMK,Jawa Barat,Kab. Ciamis,Ciamis,020000,021400,021421
20254626,SMKS DARUL FALAH CIJEUNGJING,SMK,Jawa Barat,Kab. Ciamis,Cijeungjing,020000,021400,021415
20272055,SMKS MAARIF NU CIHAURBEUTI,SMK,Jawa Barat,Kab. Ciamis,Cihaurbeuti,020000,021400,021423
20211529,SMKS LPS 1 CIAMIS,SMK,Jawa Barat,Kab. Ciamis,Ciamis,020000,021400,021421
20247191,SMKS PUI MAJALENGKA,SMK,Jawa Barat,Kab. Majalengka,Majalengka,020000,021600,021607
69920653,SMK AL ISLAM NURUSSALAM CIDOLOG,SMK,Jawa Barat,Kab. Ciamis,Cidolog,020000,021400,021413
69920674,SMK MA ARIF NU TARBIYATUL HUDA CIMARAGAS,SMK,Jawa Barat,Kab. Ciamis,Cimaragas,020000,021400,021414
69892759,SMK KARYA NASIONAL SINDANGKASIH,SMK,Jawa Barat,Kab. Ciamis,Sindangkasih,020000,021400,021432
20247186,SMKS MUHAMMADIYAH MAJALENGKA,SMK,Jawa Barat,Kab. Majalengka,Sukahaji,020000,021600,021609
69948102,SMK DARUL ILMI PANAWANGAN,SMK,Jawa Barat,Kab. Ciamis,Panawangan,020000,021400,021427
20254621,SMKN 1 CIPAKU,SMK,Jawa Barat,Kab. Ciamis,Cipaku,020000,021400,021425
69911253,SMK NURUL FIRDAUS,SMK,Jawa Barat,Kab. Ciamis,Panumbangan,020000,021400,021430
20254636,SMKS BAHRUL ULUUM KAWALI,SMK,Jawa Barat,Kab. Ciamis,Kawali,020000,021400,021428
20272114,SMKS TAMTAMA LAKBOK,SMK,Jawa Barat,Kab. Ciamis,Lakbok,020000,021400,021411
69907851,SMK MA ARIF NU CIDOLOG,SMK,Jawa Barat,Kab. Ciamis,Cidolog,020000,021400,021413
20254644,SMKS NURUL HUDA PANUMBANGAN,SMK,Jawa Barat,Kab. Ciamis,Panumbangan,020000,021400,021430
20263966,SMKS PANCA WAWASAN NUSANTARA,SMK,Jawa Barat,Kab. Majalengka,Sumberjaya,020000,021600,021621
20211510,SMKN 1 CIAMIS,SMK,Jawa Barat,Kab. Ciamis,Ciamis,020000,021400,021421
69774870,SMKS AL-HUSNA,SMK,Jawa Barat,Kab. Ciamis,Cisaga,020000,021400,021416
20254638,SMKS AL FATTAH BOJONGMENGGER,SMK,Jawa Barat,Kab. Ciamis,Cijeungjing,020000,021400,021415
20211495,SMKS BHAKTI PANUMBANGAN,SMK,Jawa Barat,Kab. Ciamis,Panumbangan,020000,021400,021430
20254646,SMKS AL IKHLAS SUSURU PANAWANGAN,SMK,Jawa Barat,Kab. Ciamis,Panawangan,020000,021400,021427
20211525,SMKS PGRI CIKONENG,SMK,Jawa Barat,Kab. Ciamis,Cikoneng,020000,021400,021422
20271841,SMKS BINA INSANI,SMK,Jawa Barat,Kab. Majalengka,Ligung,020000,021600,021620
20211492,SMKS HEPWETI CIAMIS,SMK,Jawa Barat,Kab. Ciamis,Ciamis,020000,021400,021421
20253097,SMKN 1 RANCAH,SMK,Jawa Barat,Kab. Ciamis,Rancah,020000,021400,021418
20247197,SMKN 1 PALASAH,SMK,Jawa Barat,Kab. Majalengka,Palasah,020000,021600,021613
20263963,SMKN KEHUTANAN KADIPATEN,SMK,Jawa Barat,Kab. Majalengka,Kadipaten,020000,021600,021617
69947388,SMK INDUSTRI PERUNGGASAN PANJALU (IPP),SMK,Jawa Barat,Kab. Ciamis,Panjalu,020000,021400,021429
69764522,SMK BINA WIRAUSAHA TALAGA,SMK,Jawa Barat,Kab. Majalengka,Talaga,020000,021600,021604
69759274,SMKS VIP MAMBAUS,SMK,Jawa Barat,Kab. Ciamis,Lakbok,020000,021400,021411
20254641,SMKS INFORMATIKA CITRA BANGSA PANAWANGAN,SMK,Jawa Barat,Kab. Ciamis,Panawangan,020000,021400,021427
69948105,SMK MAARIF NU CIPAKU,SMK,Jawa Barat,Kab. Ciamis,Cipaku,020000,021400,021425
69949542,SMK AL- ASYARIAH,SMK,Jawa Barat,Kab. Ciamis,Cijeungjing,020000,021400,021415
20253143,SMKS YASIRA,SMK,Jawa Barat,Kab. Ciamis,Cijeungjing,020000,021400,021415
20211530,SMKS LPT CIAMIS,SMK,Jawa Barat,Kab. Ciamis,Ciamis,020000,021400,021421
20211512,SMKN 2 CIAMIS,SMK,Jawa Barat,Kab. Ciamis,Ciamis,020000,021400,021421
20211566,SMKS MUHAMMADIYAH KAWALI,SMK,Jawa Barat,Kab. Ciamis,Kawali,020000,021400,021428
20276125,SMKS IBNU SINA RAJAGALUH,SMK,Jawa Barat,Kab. Majalengka,Rajagaluh,020000,021600,021610
69954591,SMK MA ARIF NU AL MUSHLIHUUN,SMK,Jawa Barat,Kab. Ciamis,Jatinagara,020000,021400,021426
20247187,SMKS PELITA NUSANTARA KERTAJATI,SMK,Jawa Barat,Kab. Majalengka,Kertajati,020000,021600,021618
20263285,SMKS AL IHSAN PAMARICAN,SMK,Jawa Barat,Kab. Ciamis,Pamarican,020000,021400,021412
20263299,SMKS PLUS MULTAZAM PANAWANGAN,SMK,Jawa Barat,Kab. Ciamis,Panawangan,020000,021400,021427
20211497,SMKS MUHAMMADIYAH 1 BANJARSARI,SMK,Jawa Barat,Kab. Ciamis,Banjarsari,020000,021400,021410
20276127,SMKS AL TAUFIK BANTARUJEG,SMK,Jawa Barat,Kab. Majalengka,Bantarujeg,020000,021600,021602
20213855,SMKS YIC JATIWANGI,SMK,Jawa Barat,Kab. Majalengka,Palasah,020000,021600,021613
20213853,SMKN 1 MAJALENGKA,SMK,Jawa Barat,Kab. Majalengka,Cigasong,020000,021600,021608
20263967,SMKS PERJUANGAN BANGSA LIGUNG,SMK,Jawa Barat,Kab. Majalengka,Ligung,020000,021600,021620
69938154,SMK ISAS LEUWIMUNDING,SMK,Jawa Barat,Kab. Majalengka,Leuwimunding,020000,021600,021612
69794873,SMK AL- AMIIN SANGKANHURIP,SMK,Jawa Barat,Kab. Majalengka,Sindang,020000,021600,021625
69794862,SMKS SAUNG BALONG NUSANTARA,SMK,Jawa Barat,Kab. Majalengka,Palasah,020000,021600,021613
20247183,SMKS ANALIS KIMIA YPPT MAJALENGKA,SMK,Jawa Barat,Kab. Majalengka,Majalengka,020000,021600,021607
69812059,SMKN 1 MALAUSMA,SMK,Jawa Barat,Kab. Majalengka,Malausma,020000,021600,021624
69944965,SMKN 1 LEUWIMUNDING,SMK,Jawa Barat,Kab. Majalengka,Leuwimunding,020000,021600,021612
69774540,SMKS AL-TAFAQQUH FIDDIN SINDANGWANGI,SMK,Jawa Barat,Kab. Majalengka,Sindangwangi,020000,021600,021611
69764523,SMKS NASIONAL JATIWANGI,SMK,Jawa Barat,Kab. Majalengka,Jatiwangi,020000,021600,021614
20247194,SMKS WAHANA BAKTI MAJALENGKA,SMK,Jawa Barat,Kab. Majalengka,Majalengka,020000,021600,021607
20213857,SMKN 1 MAJA,SMK,Jawa Barat,Kab. Majalengka,Maja,020000,021600,021606
69816737,SMKS BANGKIT INDONESIA TALAGA,SMK,Jawa Barat,Kab. Majalengka,Talaga,020000,021600,021604
20263968,SMKN 1 LEMAHSUGIH,SMK,Jawa Barat,Kab. Majalengka,Lemahsugih,020000,021600,021601
20213856,SMKS PGRI DAWUAN,SMK,Jawa Barat,Kab. Majalengka,Dawuan,020000,021600,021615
20247189,SMKS PGRI JATIWANGI,SMK,Jawa Barat,Kab. Majalengka,Jatiwangi,020000,021600,021614
69952604,SMK NAILUL KHOIR,SMK,Jawa Barat,Kab. Majalengka,Banjaran,020000,021600,021622
20247188,SMKS PGRI MAJALENGKA,SMK,Jawa Barat,Kab. Majalengka,Majalengka,020000,021600,021607
20276126,SMK AL FARIZI BANTARUJEG,SMK,Jawa Barat,Kab. Majalengka,Bantarujeg,020000,021600,021602
20254319,SMKS GLOBAL JATITUJUH,SMK,Jawa Barat,Kab. Majalengka,Jatitujuh,020000,021600,021619
20276124,SMKS YASIKA KASOKANDEL,SMK,Jawa Barat,Kab. Majalengka,Kasokandel,020000,021600,021626
69816417,SMKN 1 LEUWIMUNDING,SMK,Jawa Barat,Kab. Majalengka,Leuwimunding,020000,021600,021612
20247184,SMKS MEC MAJALENGKA,SMK,Jawa Barat,Kab. Majalengka,Majalengka,020000,021600,021607
20247198,SMKN 1 PANYINGKIRAN,SMK,Jawa Barat,Kab. Majalengka,Panyingkiran,020000,021600,021616
20213854,SMK KORPRI MAJALENGKA,SMK,Jawa Barat,Kab. Majalengka,Cigasong,020000,021600,021608
69906465,SMK DARUL MAARIF,SMK,Jawa Barat,Kab. Majalengka,Maja,020000,021600,021606
20213872,SMKN 1 TALAGA,SMK,Jawa Barat,Kab. Majalengka,Talaga,020000,021600,021604
20247195,SMKS YPIB,SMK,Jawa Barat,Kab. Majalengka,Majalengka,020000,021600,021607
20247196,SMKS YPPT MAJALENGKA,SMK,Jawa Barat,Kab. Majalengka,Majalengka,020000,021600,021607
20271073,SMKS PGRI KARANGAMPEL,SMK,Jawa Barat,Kab. Indramayu,Karangampel,020000,021800,021810
20247192,SMKS RISE MAJALENGKA,SMK,Jawa Barat,Kab. Majalengka,Panyingkiran,020000,021600,021616
69892475,SMK BHAKTI SATRIA BUANA,SMK,Jawa Barat,Kab. Indramayu,Gantar,020000,021800,021825
69754612,SMKS Atthahiriyah Bangodua,SMK,Jawa Barat,Kab. Indramayu,Bangodua,020000,021800,021806
69786578,SMKS Pembaharuan Gantar,SMK,Jawa Barat,Kab. Indramayu,Gantar,020000,021800,021825
20233761,SMKN 1 JATIBARANG,SMK,Jawa Barat,Kab. Indramayu,Jatibarang,020000,021800,021813
20269060,SMKS BINA PERSADA TERISI,SMK,Jawa Barat,Kab. Indramayu,Terisi,020000,021800,021826
20216010,SMKS ENDANG DARMA AYU INDRAMAYU,SMK,Jawa Barat,Kab. Indramayu,Indramayu,020000,021800,021815
20247185,SMKS PUTERA NUSANTARA MAJALENGKA,SMK,Jawa Barat,Kab. Majalengka,Sukahaji,020000,021600,021609
69831540,SMK NU REHOBOT KROYA,SMK,Jawa Barat,Kab. Indramayu,Kroya,020000,021800,021802
69849585,SMK NU CIKEDUNG,SMK,Jawa Barat,Kab. Indramayu,Cikedung,020000,021800,021804
20244757,SMKS PUI HAURGEULIS,SMK,Jawa Barat,Kab. Indramayu,Haurgeulis,020000,021800,021801
